('W', '0', '0', 'D', '0', 'NONE')
Optimum:  ('E', '0', '1', 'D', '25') LEFT [-2.93229201e-13] -20.0
Optimum:  ('E', '0', '1', 'D', '50') LEFT [6.80827428e-11] -20.0
Optimum:  ('E', '0', '1', 'D', '75') LEFT [6.97429002e-11] -20.0
Optimum:  ('E', '0', '1', 'D', '100') LEFT [0.02580949] -20.0
Optimum:  ('E', '0', '1', 'R', '0') NONE [0.01176379] 0.0
Optimum:  ('E', '0', '1', 'R', '25') LEFT [-5.63216328e-13] -40.0
Optimum:  ('E', '0', '1', 'R', '50') LEFT [1.59032819e-12] -40.0
Optimum:  ('E', '0', '1', 'R', '75') LEFT [2.66541644e-11] -40.0
Optimum:  ('E', '0', '1', 'R', '100') LEFT [0.01757843] -40.0
Optimum:  ('E', '0', '2', 'D', '0') NONE [0.00851967] 0.0
Optimum:  ('E', '0', '2', 'D', '25') LEFT [-3.71166489e-13] -20.0
Optimum:  ('E', '0', '2', 'D', '50') LEFT [-3.06423191e-13] -20.0
Optimum:  ('E', '0', '2', 'D', '75') LEFT [9.43027803e-12] -20.0
Optimum:  ('E', '0', '2', 'D', '100') LEFT [0.04305084] -20.0
Optimum:  ('E', '0', '2', 'R', '0') NONE [0.00522362] 0.0
Optimum:  ('E', '0', '2', 'R', '25') LEFT [-5.76232321e-13] -40.0
Optimum:  ('E', '0', '2', 'R', '50') LEFT [-2.98479314e-13] -40.0
Optimum:  ('E', '0', '2', 'R', '75') LEFT [3.64740136e-12] -40.0
Optimum:  ('E', '0', '2', 'R', '100') LEFT [0.02242685] -40.0
Optimum:  ('E', '0', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('E', '0', '3', 'D', '25') LEFT [-4.0676145e-13] -20.0
Optimum:  ('E', '0', '3', 'D', '50') LEFT [-4.46494647e-13] -20.0
Optimum:  ('E', '0', '3', 'D', '75') LEFT [-2.59373701e-13] -20.0
Optimum:  ('E', '0', '3', 'D', '100') LEFT [1.33993048e-11] -20.0
Optimum:  ('E', '0', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('E', '0', '3', 'R', '25') LEFT [-5.51554587e-13] -40.0
Optimum:  ('E', '0', '3', 'R', '50') LEFT [-3.34537115e-13] -40.0
Optimum:  ('E', '0', '3', 'R', '75') LEFT [4.52146818e-13] -40.0
Optimum:  ('E', '0', '3', 'R', '100') LEFT [2.88769578e-09] -40.0
Optimum:  ('E', '1', '0', 'D', '0') NONE [0.13934999] 0.0
Optimum:  ('E', '1', '0', 'D', '25') LEFT [0.21740194] -20.0
Optimum:  ('E', '1', '0', 'D', '50') LEFT [0.48301511] -20.0
Optimum:  ('E', '1', '0', 'D', '75') LEFT [0.35902593] -20.0
Optimum:  ('E', '1', '0', 'D', '100') LEFT [0.46073389] -20.0
Optimum:  ('E', '1', '0', 'R', '0') NONE [0.07593675] 0.0
Optimum:  ('E', '1', '0', 'R', '25') LEFT [0.12188132] -40.0
Optimum:  ('E', '1', '0', 'R', '50') LEFT [0.19915498] -40.0
Optimum:  ('E', '1', '0', 'R', '75') LEFT [0.10433178] -40.0
Optimum:  ('E', '1', '0', 'R', '100') LEFT [0.13635172] -40.0
Optimum:  ('E', '1', '1', 'D', '0') NONE [0.01888805] 0.0
Optimum:  ('E', '1', '1', 'D', '25') LEFT [-2.94947012e-13] -20.0
Optimum:  ('E', '1', '1', 'D', '50') LEFT [6.61813097e-11] -20.0
Optimum:  ('E', '1', '1', 'D', '75') LEFT [6.71578139e-11] -20.0
Optimum:  ('E', '1', '1', 'D', '100') LEFT [0.01814352] -20.0
Optimum:  ('E', '1', '1', 'R', '0') NONE [0.01077921] 0.0
Optimum:  ('E', '1', '1', 'R', '25') LEFT [-5.63157136e-13] -40.0
Optimum:  ('E', '1', '1', 'R', '50') LEFT [1.57921811e-12] -40.0
Optimum:  ('E', '1', '1', 'R', '75') LEFT [2.64753269e-11] -40.0
Optimum:  ('E', '1', '1', 'R', '100') LEFT [0.01027751] -40.0
Optimum:  ('E', '1', '2', 'D', '0') NONE [0.00804014] 0.0
Optimum:  ('E', '1', '2', 'D', '25') LEFT [-3.72185678e-13] -20.0
Optimum:  ('E', '1', '2', 'D', '50') LEFT [-3.07007895e-13] -20.0
Optimum:  ('E', '1', '2', 'D', '75') LEFT [9.29114828e-12] -20.0
Optimum:  ('E', '1', '2', 'D', '100') LEFT [0.03077575] -20.0
Optimum:  ('E', '1', '2', 'R', '0') NONE [0.0050071] 0.0
Optimum:  ('E', '1', '2', 'R', '25') LEFT [-5.74789365e-13] -40.0
Optimum:  ('E', '1', '2', 'R', '50') LEFT [-2.94759424e-13] -40.0
Optimum:  ('E', '1', '2', 'R', '75') LEFT [3.61931803e-12] -40.0
Optimum:  ('E', '1', '2', 'R', '100') LEFT [0.01617138] -40.0
Optimum:  ('E', '1', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('E', '1', '3', 'D', '25') LEFT [-4.0740679e-13] -20.0
Optimum:  ('E', '1', '3', 'D', '50') LEFT [-4.48550387e-13] -20.0
Optimum:  ('E', '1', '3', 'D', '75') LEFT [-2.53727023e-13] -20.0
Optimum:  ('E', '1', '3', 'D', '100') LEFT [1.31704338e-11] -20.0
Optimum:  ('E', '1', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('E', '1', '3', 'R', '25') LEFT [-5.48859442e-13] -40.0
Optimum:  ('E', '1', '3', 'R', '50') LEFT [-3.29981573e-13] -40.0
Optimum:  ('E', '1', '3', 'R', '75') LEFT [4.56914927e-13] -40.0
Optimum:  ('E', '1', '3', 'R', '100') LEFT [2.94369403e-09] -40.0
Optimum:  ('E', '2', '0', 'D', '0') NONE [0.11038679] 0.0
Optimum:  ('E', '2', '0', 'D', '25') LEFT [0.16929974] -20.0
Optimum:  ('E', '2', '0', 'D', '50') LEFT [0.39127161] -20.0
Optimum:  ('E', '2', '0', 'D', '75') LEFT [0.27368581] -20.0
Optimum:  ('E', '2', '0', 'D', '100') LEFT [0.37165948] -20.0
Optimum:  ('E', '2', '0', 'R', '0') NONE [0.06064614] 0.0
Optimum:  ('E', '2', '0', 'R', '25') LEFT [0.09547416] -40.0
Optimum:  ('E', '2', '0', 'R', '50') LEFT [0.16312545] -40.0
Optimum:  ('E', '2', '0', 'R', '75') LEFT [0.0778044] -40.0
Optimum:  ('E', '2', '0', 'R', '100') LEFT [0.10938735] -40.0
Optimum:  ('E', '2', '1', 'D', '0') NONE [0.01370423] 0.0
Optimum:  ('E', '2', '1', 'D', '25') LEFT [-2.96989009e-13] -20.0
Optimum:  ('E', '2', '1', 'D', '50') LEFT [6.58110079e-11] -20.0
Optimum:  ('E', '2', '1', 'D', '75') LEFT [6.69956282e-11] -20.0
Optimum:  ('E', '2', '1', 'D', '100') LEFT [0.01814352] -20.0
Optimum:  ('E', '2', '1', 'R', '0') NONE [0.00820112] 0.0
Optimum:  ('E', '2', '1', 'R', '25') LEFT [-5.61880458e-13] -40.0
Optimum:  ('E', '2', '1', 'R', '50') LEFT [1.57039497e-12] -40.0
Optimum:  ('E', '2', '1', 'R', '75') LEFT [2.65052966e-11] -40.0
Optimum:  ('E', '2', '1', 'R', '100') LEFT [0.01027751] -40.0
Optimum:  ('E', '2', '2', 'D', '0') NONE [0.00691119] 0.0
Optimum:  ('E', '2', '2', 'D', '25') LEFT [-3.72606833e-13] -20.0
Optimum:  ('E', '2', '2', 'D', '50') LEFT [-3.09134476e-13] -20.0
Optimum:  ('E', '2', '2', 'D', '75') LEFT [9.24965774e-12] -20.0
Optimum:  ('E', '2', '2', 'D', '100') LEFT [0.02506391] -20.0
Optimum:  ('E', '2', '2', 'R', '0') NONE [0.00450649] 0.0
Optimum:  ('E', '2', '2', 'R', '25') LEFT [-5.66804337e-13] -40.0
Optimum:  ('E', '2', '2', 'R', '50') LEFT [-2.91442156e-13] -40.0
Optimum:  ('E', '2', '2', 'R', '75') LEFT [3.60902288e-12] -40.0
Optimum:  ('E', '2', '2', 'R', '100') LEFT [0.01360441] -40.0
Optimum:  ('E', '2', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('E', '2', '3', 'D', '25') LEFT [-4.05842672e-13] -20.0
Optimum:  ('E', '2', '3', 'D', '50') LEFT [-4.47598741e-13] -20.0
Optimum:  ('E', '2', '3', 'D', '75') LEFT [-2.54812611e-13] -20.0
Optimum:  ('E', '2', '3', 'D', '100') LEFT [1.31087677e-11] -20.0
Optimum:  ('E', '2', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('E', '2', '3', 'R', '25') LEFT [-5.40052293e-13] -40.0
Optimum:  ('E', '2', '3', 'R', '50') LEFT [-3.10891591e-13] -40.0
Optimum:  ('E', '2', '3', 'R', '75') LEFT [4.64611683e-13] -40.0
Optimum:  ('E', '2', '3', 'R', '100') LEFT [2.69293715e-09] -40.0
Optimum:  ('S', '0', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '0', '0', 'D', '25') STAY [3.01255545e-12] -20.0
Optimum:  ('S', '0', '0', 'D', '50') GATHER [-3.8629274e-14] -20.0
Optimum:  ('S', '0', '0', 'D', '75') GATHER [1.08871596e-13] -20.0
Optimum:  ('S', '0', '0', 'D', '100') GATHER [-8.58982802e-15] -20.0
Optimum:  ('S', '0', '0', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '0', '0', 'R', '25') UP [0.00190476] -20.0
Optimum:  ('S', '0', '0', 'R', '50') UP [6.61904511e-12] -20.0
Optimum:  ('S', '0', '0', 'R', '75') GATHER [6.99952878e-12] -20.0
Optimum:  ('S', '0', '0', 'R', '100') GATHER [9.20297955e-13] -20.0
Optimum:  ('S', '0', '1', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '0', '1', 'D', '25') GATHER [-1.00561106e-13] -20.0
Optimum:  ('S', '0', '1', 'D', '50') GATHER [6.53204586e-15] -20.0
Optimum:  ('S', '0', '1', 'D', '75') GATHER [-1.12241685e-13] -20.0
Optimum:  ('S', '0', '1', 'D', '100') GATHER [-2.20665408e-14] -20.0
Optimum:  ('S', '0', '1', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '0', '1', 'R', '25') UP [3.30097874e-12] -20.0
Optimum:  ('S', '0', '1', 'R', '50') UP [3.454724e-11] -20.0
Optimum:  ('S', '0', '1', 'R', '75') UP [6.2997081e-12] -20.0
Optimum:  ('S', '0', '1', 'R', '100') GATHER [1.2893532e-12] -20.0
Optimum:  ('S', '0', '2', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '0', '2', 'D', '25') GATHER [-1.38354106e-13] -20.0
Optimum:  ('S', '0', '2', 'D', '50') GATHER [-1.72248363e-13] -20.0
Optimum:  ('S', '0', '2', 'D', '75') GATHER [-8.37883061e-14] -20.0
Optimum:  ('S', '0', '2', 'D', '100') GATHER [-2.22552971e-13] -20.0
Optimum:  ('S', '0', '2', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '0', '2', 'R', '25') UP [2.95058808e-12] -20.0
Optimum:  ('S', '0', '2', 'R', '50') UP [5.35613035e-12] -20.0
Optimum:  ('S', '0', '2', 'R', '75') UP [1.01347331e-11] -20.0
Optimum:  ('S', '0', '2', 'R', '100') GATHER [3.39493794e-12] -20.0
Optimum:  ('S', '0', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '0', '3', 'D', '25') GATHER [-1.49418231e-13] -20.0
Optimum:  ('S', '0', '3', 'D', '50') GATHER [-1.76692336e-13] -20.0
Optimum:  ('S', '0', '3', 'D', '75') GATHER [-1.96934909e-13] -20.0
Optimum:  ('S', '0', '3', 'D', '100') GATHER [-1.62019085e-13] -20.0
Optimum:  ('S', '0', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '0', '3', 'R', '25') UP [2.87870977e-12] -20.0
Optimum:  ('S', '0', '3', 'R', '50') UP [5.2500591e-12] -20.0
Optimum:  ('S', '0', '3', 'R', '75') UP [6.58462343e-12] -20.0
Optimum:  ('S', '0', '3', 'R', '100') GATHER [3.52954191e-12] -20.0
Optimum:  ('S', '1', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '1', '0', 'D', '25') GATHER [-1.11945166e-13] -20.0
Optimum:  ('S', '1', '0', 'D', '50') GATHER [-1.05053218e-13] -20.0
Optimum:  ('S', '1', '0', 'D', '75') STAY [5.17760018e-13] -20.0
Optimum:  ('S', '1', '0', 'D', '100') GATHER [-1.18276228e-14] -20.0
Optimum:  ('S', '1', '0', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '1', '0', 'R', '25') GATHER [2.19861403e-12] -20.0
Optimum:  ('S', '1', '0', 'R', '50') UP [1.81381505e-11] -20.0
Optimum:  ('S', '1', '0', 'R', '75') STAY [1.74625188e-11] -20.0
Optimum:  ('S', '1', '0', 'R', '100') GATHER [1.02013086e-12] -20.0
Optimum:  ('S', '1', '1', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '1', '1', 'D', '25') GATHER [-1.50531327e-13] -20.0
Optimum:  ('S', '1', '1', 'D', '50') GATHER [-2.31835498e-13] -20.0
Optimum:  ('S', '1', '1', 'D', '75') GATHER [-1.13112262e-13] -20.0
Optimum:  ('S', '1', '1', 'D', '100') GATHER [-2.77616431e-14] -20.0
Optimum:  ('S', '1', '1', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '1', '1', 'R', '25') UP [2.71859625e-12] -20.0
Optimum:  ('S', '1', '1', 'R', '50') GATHER [5.98086087e-12] -20.0
Optimum:  ('S', '1', '1', 'R', '75') GATHER [5.84433358e-12] -20.0
Optimum:  ('S', '1', '1', 'R', '100') GATHER [9.20046443e-13] -20.0
Optimum:  ('S', '1', '2', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '1', '2', 'D', '25') GATHER [-1.62185228e-13] -20.0
Optimum:  ('S', '1', '2', 'D', '50') GATHER [-1.70797694e-13] -20.0
Optimum:  ('S', '1', '2', 'D', '75') GATHER [-1.77553373e-13] -20.0
Optimum:  ('S', '1', '2', 'D', '100') GATHER [-1.4854307e-13] -20.0
Optimum:  ('S', '1', '2', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '1', '2', 'R', '25') UP [2.81546038e-12] -20.0
Optimum:  ('S', '1', '2', 'R', '50') UP [6.40282729e-12] -20.0
Optimum:  ('S', '1', '2', 'R', '75') GATHER [4.50905443e-12] -20.0
Optimum:  ('S', '1', '2', 'R', '100') GATHER [3.1880191e-12] -20.0
Optimum:  ('S', '1', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '1', '3', 'D', '25') GATHER [-1.65669835e-13] -20.0
Optimum:  ('S', '1', '3', 'D', '50') GATHER [-1.94083976e-13] -20.0
Optimum:  ('S', '1', '3', 'D', '75') GATHER [-2.15880768e-13] -20.0
Optimum:  ('S', '1', '3', 'D', '100') GATHER [-1.89031522e-13] -20.0
Optimum:  ('S', '1', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '1', '3', 'R', '25') UP [2.84674048e-12] -20.0
Optimum:  ('S', '1', '3', 'R', '50') UP [7.00259499e-12] -20.0
Optimum:  ('S', '1', '3', 'R', '75') UP [6.53107923e-12] -20.0
Optimum:  ('S', '1', '3', 'R', '100') GATHER [3.47151891e-12] -20.0
Optimum:  ('S', '2', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '2', '0', 'D', '25') GATHER [-8.46250219e-14] -20.0
Optimum:  ('S', '2', '0', 'D', '50') GATHER [-1.38205639e-13] -20.0
Optimum:  ('S', '2', '0', 'D', '75') GATHER [-5.07134326e-14] -20.0
Optimum:  ('S', '2', '0', 'D', '100') GATHER [-2.23124168e-14] -20.0
Optimum:  ('S', '2', '0', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '2', '0', 'R', '25') GATHER [1.92155743e-12] -20.0
Optimum:  ('S', '2', '0', 'R', '50') GATHER [3.65810015e-12] -20.0
Optimum:  ('S', '2', '0', 'R', '75') GATHER [1.24042451e-12] -20.0
Optimum:  ('S', '2', '0', 'R', '100') GATHER [8.74660494e-13] -20.0
Optimum:  ('S', '2', '1', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '2', '1', 'D', '25') GATHER [-1.39255848e-13] -20.0
Optimum:  ('S', '2', '1', 'D', '50') GATHER [-1.04322026e-13] -20.0
Optimum:  ('S', '2', '1', 'D', '75') GATHER [-1.58469436e-13] -20.0
Optimum:  ('S', '2', '1', 'D', '100') GATHER [-2.28518994e-14] -20.0
Optimum:  ('S', '2', '1', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '2', '1', 'R', '25') UP [2.72275099e-12] -20.0
Optimum:  ('S', '2', '1', 'R', '50') GATHER [4.29718237e-12] -20.0
Optimum:  ('S', '2', '1', 'R', '75') GATHER [4.46856802e-12] -20.0
Optimum:  ('S', '2', '1', 'R', '100') GATHER [9.06611134e-13] -20.0
Optimum:  ('S', '2', '2', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '2', '2', 'D', '25') GATHER [-1.43039823e-13] -20.0
Optimum:  ('S', '2', '2', 'D', '50') GATHER [-1.72895497e-13] -20.0
Optimum:  ('S', '2', '2', 'D', '75') GATHER [-1.66024067e-13] -20.0
Optimum:  ('S', '2', '2', 'D', '100') GATHER [-1.24224337e-13] -20.0
Optimum:  ('S', '2', '2', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '2', '2', 'R', '25') UP [2.83715454e-12] -20.0
Optimum:  ('S', '2', '2', 'R', '50') UP [5.14619879e-12] -20.0
Optimum:  ('S', '2', '2', 'R', '75') GATHER [4.52673345e-12] -20.0
Optimum:  ('S', '2', '2', 'R', '100') GATHER [3.19231126e-12] -20.0
Optimum:  ('S', '2', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '2', '3', 'D', '25') GATHER [-1.43964544e-13] -20.0
Optimum:  ('S', '2', '3', 'D', '50') GATHER [-1.66182164e-13] -20.0
Optimum:  ('S', '2', '3', 'D', '75') GATHER [-1.70952548e-13] -20.0
Optimum:  ('S', '2', '3', 'D', '100') GATHER [-1.43544468e-13] -20.0
Optimum:  ('S', '2', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('S', '2', '3', 'R', '25') UP [2.86881575e-12] -20.0
Optimum:  ('S', '2', '3', 'R', '50') UP [5.61801341e-12] -20.0
Optimum:  ('S', '2', '3', 'R', '75') UP [6.58864574e-12] -20.0
Optimum:  ('S', '2', '3', 'R', '100') GATHER [3.55620558e-12] -20.0
Optimum:  ('C', '0', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '0', '0', 'D', '25') LEFT [3.75545516e-13] -20.0
Optimum:  ('C', '0', '0', 'D', '50') LEFT [2.15064689e-13] -20.0
Optimum:  ('C', '0', '0', 'D', '75') LEFT [2.8440139e-13] -20.0
Optimum:  ('C', '0', '0', 'D', '100') LEFT [4.00233057e-13] -20.0
Optimum:  ('C', '0', '0', 'R', '0') NONE [0.00313725] 0.0
Optimum:  ('C', '0', '0', 'R', '25') STAY [1.30887535e-12] -40.0
Optimum:  ('C', '0', '0', 'R', '50') STAY [9.65522569e-13] -40.0
Optimum:  ('C', '0', '0', 'R', '75') STAY [1.569508e-12] -40.0
Optimum:  ('C', '0', '0', 'R', '100') STAY [1.46477813e-12] -40.0
Optimum:  ('C', '0', '1', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '0', '1', 'D', '25') LEFT [-4.80526871e-13] -20.0
Optimum:  ('C', '0', '1', 'D', '50') LEFT [8.87044156e-14] -20.0
Optimum:  ('C', '0', '1', 'D', '75') LEFT [1.00408256e-14] -20.0
Optimum:  ('C', '0', '1', 'D', '100') LEFT [3.47637898e-13] -20.0
Optimum:  ('C', '0', '1', 'R', '0') NONE [0.00292353] 0.0
Optimum:  ('C', '0', '1', 'R', '25') STAY [-3.4867792e-13] -40.0
Optimum:  ('C', '0', '1', 'R', '50') STAY [6.33001157e-13] -40.0
Optimum:  ('C', '0', '1', 'R', '75') STAY [4.61968821e-13] -40.0
Optimum:  ('C', '0', '1', 'R', '100') SHOOT [1.40745411e-12] -40.0
Optimum:  ('C', '0', '2', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '0', '2', 'D', '25') LEFT [-4.923451e-13] -20.0
Optimum:  ('C', '0', '2', 'D', '50') LEFT [-4.79803213e-13] -20.0
Optimum:  ('C', '0', '2', 'D', '75') LEFT [-5.95695091e-14] -20.0
Optimum:  ('C', '0', '2', 'D', '100') LEFT [9.49687147e-14] -20.0
Optimum:  ('C', '0', '2', 'R', '0') NONE [0.00246062] 0.0
Optimum:  ('C', '0', '2', 'R', '25') STAY [-4.37872542e-13] -40.0
Optimum:  ('C', '0', '2', 'R', '50') STAY [-2.74928534e-13] -40.0
Optimum:  ('C', '0', '2', 'R', '75') STAY [2.87071328e-13] -40.0
Optimum:  ('C', '0', '2', 'R', '100') STAY [1.09701742e-12] -40.0
Optimum:  ('C', '0', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '0', '3', 'D', '25') LEFT [-4.84279181e-13] -20.0
Optimum:  ('C', '0', '3', 'D', '50') LEFT [-5.22038707e-13] -20.0
Optimum:  ('C', '0', '3', 'D', '75') LEFT [-4.46781854e-13] -20.0
Optimum:  ('C', '0', '3', 'D', '100') LEFT [4.02020498e-14] -20.0
Optimum:  ('C', '0', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '0', '3', 'R', '25') STAY [-4.32202047e-13] -40.0
Optimum:  ('C', '0', '3', 'R', '50') STAY [-3.24410913e-13] -40.0
Optimum:  ('C', '0', '3', 'R', '75') STAY [-2.72134574e-13] -40.0
Optimum:  ('C', '0', '3', 'R', '100') STAY [8.27144686e-13] -40.0
Optimum:  ('C', '1', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '1', '0', 'D', '25') LEFT [3.17097369e-13] -20.0
Optimum:  ('C', '1', '0', 'D', '50') LEFT [4.9501673e-13] -20.0
Optimum:  ('C', '1', '0', 'D', '75') LEFT [9.78520865e-13] -20.0
Optimum:  ('C', '1', '0', 'D', '100') LEFT [4.58742162e-13] -20.0
Optimum:  ('C', '1', '0', 'R', '0') NONE [0.00299667] 0.0
Optimum:  ('C', '1', '0', 'R', '25') STAY [-2.10317484e-13] -40.0
Optimum:  ('C', '1', '0', 'R', '50') STAY [5.65789203e-14] -40.0
Optimum:  ('C', '1', '0', 'R', '75') STAY [2.72073087e-13] -40.0
Optimum:  ('C', '1', '0', 'R', '100') STAY [1.76856337e-12] -40.0
Optimum:  ('C', '1', '1', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '1', '1', 'D', '25') LEFT [-4.57920114e-13] -20.0
Optimum:  ('C', '1', '1', 'D', '50') LEFT [6.03906416e-13] -20.0
Optimum:  ('C', '1', '1', 'D', '75') LEFT [2.08865356e-13] -20.0
Optimum:  ('C', '1', '1', 'D', '100') LEFT [4.96091046e-13] -20.0
Optimum:  ('C', '1', '1', 'R', '0') NONE [0.00286811] 0.0
Optimum:  ('C', '1', '1', 'R', '25') STAY [-4.16955634e-13] -40.0
Optimum:  ('C', '1', '1', 'R', '50') STAY [-2.5491292e-13] -40.0
Optimum:  ('C', '1', '1', 'R', '75') STAY [-3.63010919e-14] -40.0
Optimum:  ('C', '1', '1', 'R', '100') STAY [1.14169352e-12] -40.0
Optimum:  ('C', '1', '2', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '1', '2', 'D', '25') LEFT [-4.8673801e-13] -20.0
Optimum:  ('C', '1', '2', 'D', '50') LEFT [-4.51337445e-13] -20.0
Optimum:  ('C', '1', '2', 'D', '75') LEFT [1.86709308e-13] -20.0
Optimum:  ('C', '1', '2', 'D', '100') DOWN [1.3938141e-13] -20.0
Optimum:  ('C', '1', '2', 'R', '0') NONE [0.00242211] 0.0
Optimum:  ('C', '1', '2', 'R', '25') STAY [-4.49192795e-13] -40.0
Optimum:  ('C', '1', '2', 'R', '50') STAY [-3.41292898e-13] -40.0
Optimum:  ('C', '1', '2', 'R', '75') STAY [-2.23276542e-13] -40.0
Optimum:  ('C', '1', '2', 'R', '100') STAY [9.3608444e-13] -40.0
Optimum:  ('C', '1', '3', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '1', '3', 'D', '25') LEFT [-4.82023159e-13] -20.0
Optimum:  ('C', '1', '3', 'D', '50') LEFT [-5.21678246e-13] -20.0
Optimum:  ('C', '1', '3', 'D', '75') LEFT [-4.4879879e-13] -20.0
Optimum:  ('C', '1', '3', 'D', '100') LEFT [4.11207611e-14] -20.0
Optimum:  ('C', '1', '3', 'R', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '1', '3', 'R', '25') STAY [-4.31110703e-13] -40.0
Optimum:  ('C', '1', '3', 'R', '50') STAY [-3.07181936e-13] -40.0
Optimum:  ('C', '1', '3', 'R', '75') STAY [-2.38182887e-13] -40.0
Optimum:  ('C', '1', '3', 'R', '100') STAY [8.43053459e-13] -40.0
Optimum:  ('C', '2', '0', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '2', '0', 'D', '25') LEFT [3.03318175e-13] -20.0
Optimum:  ('C', '2', '0', 'D', '50') DOWN [1.08644875e-12] -20.0
Optimum:  ('C', '2', '0', 'D', '75') LEFT [7.36648067e-13] -20.0
Optimum:  ('C', '2', '0', 'D', '100') LEFT [5.3464451e-13] -20.0
Optimum:  ('C', '2', '0', 'R', '0') NONE [0.0027981] 0.0
Optimum:  ('C', '2', '0', 'R', '25') STAY [-2.12687252e-13] -40.0
Optimum:  ('C', '2', '0', 'R', '50') STAY [-1.74211766e-13] -40.0
Optimum:  ('C', '2', '0', 'R', '75') STAY [-6.30723194e-14] -40.0
Optimum:  ('C', '2', '0', 'R', '100') STAY [1.64259455e-12] -40.0
Optimum:  ('C', '2', '1', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '2', '1', 'D', '25') UP [-4.61985557e-13] -20.0
Optimum:  ('C', '2', '1', 'D', '50') DOWN [7.42538153e-13] -20.0
Optimum:  ('C', '2', '1', 'D', '75') LEFT [3.3181525e-13] -20.0
Optimum:  ('C', '2', '1', 'D', '100') LEFT [5.31752825e-13] -20.0
Optimum:  ('C', '2', '1', 'R', '0') NONE [0.00267047] 0.0
Optimum:  ('C', '2', '1', 'R', '25') STAY [-4.13609494e-13] -40.0
Optimum:  ('C', '2', '1', 'R', '50') STAY [-2.33341828e-13] -40.0
Optimum:  ('C', '2', '1', 'R', '75') STAY [-1.80018208e-13] -40.0
Optimum:  ('C', '2', '1', 'R', '100') STAY [1.1841917e-12] -40.0
Optimum:  ('C', '2', '2', 'D', '0') NONE [0.00166667] 0.0
Optimum:  ('C', '2', '2', 'D', '25') LEFT [-4.88374891e-13] -20.0
Optimum:  ('C', '2', '2', 'D', '50') UP [-4.48564298e-13] -20.0
Optimum:  ('C', '2', '2', 'D', '75') LEFT [1.80390445e-13] -20.0
Optimum:  ('C', '2', '2', 'D', '100') DOWN [1.51285082e-13] -20.0
Optimum:  ('C', '2', '2', 'R', '0') NONE [0.00232971] 0.0
Optimum:  ('C', '2', '2', 'R', '25') STAY [-4.43798115e-13] -40.0
Optimum:  ('C', '2', '2', 'R', '50') STAY [-2.88057662e-13] -40.0
Optimum:  ('C', '2', '2', 'R', '75') STAY [-1.99659058e-13] -40.0
Optimum:  ('C', '2', '2', 'R', '100') STAY [1.00603035e-12] -40.0
Optimum:  ('C', '2', '3', 'D', '0') NONE [0.00166667] 0.0
