Generation: 0

| chromosome                                                                                                                                                                                                                                           | train   | val   |     fitness |   id | parents      |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4883086290870556e-15, 1.0077586118541748e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  239 | (233, 233) | 6.83803e+10 | 1.3822e+11  | 1.033e+11   |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 1.571381742452971e-11, -1.4714082451099048e-15, 1.0125517339278017e-15, 2.9825744020599857e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  237 | (227, 212) | 6.55486e+10 | 1.41403e+11 | 1.03476e+11 |

Generation: 30

| chromosome                                                                                                                                                                                                                                            |   id | parents    |       train |         val |     fitness |
|-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  213 | (202, 205) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  242 | (236, 213) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  241 | (212, 230) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  248 | (241, 241) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]      |  249 | (241, 230) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  244 | (241, 230) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.251697130153182e-11, -1.5005158382408352e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  245 | (230, 213) | 7.7339e+10  | 1.29866e+11 | 1.03603e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.010992100628454e-15, 3.018827110002598e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  243 | (213, 240) | 5.57765e+10 | 1.69807e+11 | 1.12792e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 3.251697130153182e-11, -1.4764246683992454e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.79877718524378e-08, 9.82789572938636e-10]      |  247 | (230, 236) | 5.15619e+10 | 2.98916e+11 | 1.75239e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0125517339278017e-15, 2.9827409743597552e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.370844165798568e-10] |  246 | (230, 236) | 1.35308e+12 | 1.53904e+12 | 1.44606e+12 |

Generation: 31

| chromosome                                                                                                                                                                                                                                         |   id | parents    |       train |         val |     fitness |
|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  253 | (213, 213) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  251 | (248, 242) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  242 | (236, 213) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.410431988965729e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  255 | (249, 242) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.599774567368448e-11, -1.4883086290870556e-15, 9.98158773117789e-16, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  252 | (242, 241) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.2444044984600355e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  250 | (241, 249) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.152487015508256e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  257 | (244, 241) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0061561886664867e-15, 3.04797994165811e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  213 | (202, 205) | 5.17948e+10 | 2.14743e+11 | 1.33269e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.006852415755807e-15, 2.97014262067432e-05, -2.013458600423219e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  256 | (244, 242) | 1.37626e+11 | 8.01245e+11 | 4.69435e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.251697130153182e-11, -1.5107694800423234e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.1633370652642957e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  254 | (242, 241) | 1.15925e+12 | 1.3178e+12  | 1.23853e+12 |

Generation: 32

| chromosome                                                                                                                                                                                                                                           |   id | parents    |       train |         val |     fitness |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  253 | (213, 213) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  264 | (242, 251) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  251 | (248, 242) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  261 | (251, 255) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  260 | (242, 242) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.223326419515071e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]     |  259 | (250, 255) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.410431988965729e-11, -1.4883086290870556e-15, 1.0209018665303952e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  263 | (255, 252) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.2444044984600355e-11, 3.251697130153182e-11, -1.4883086290870556e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  265 | (250, 250) | 7.48655e+10 | 1.31616e+11 | 1.03241e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.410431988965729e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.99317857071566e-10]    |  262 | (255, 251) | 6.4291e+10  | 4.87802e+11 | 2.76047e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.180000219590687e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.010992100628454e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.8040841197567095e-08, 1.0695619860264489e-09] |  258 | (251, 242) | 3.50402e+12 | 8.77413e+12 | 6.13907e+12 |

Generation: 33

| chromosome                                                                                                                                                                                                                                          |   id | parents    |       train |         val |     fitness |
|-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  271 | (253, 253) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  266 | (259, 264) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  272 | (253, 259) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.021870093738832e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  268 | (259, 264) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.000014383984107e-15, 2.97014262067432e-05, -2.071657957949508e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  273 | (253, 264) | 7.68845e+10 | 1.30704e+11 | 1.03794e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.3827768841967632e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  267 | (253, 251) | 5.80371e+10 | 1.51377e+11 | 1.04707e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.8962345248369706e-08, 9.82789572938636e-10] |  270 | (264, 251) | 1.77188e+11 | 1.49122e+11 | 1.63155e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.190318303505358e-11, 3.3971819125787265e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.897627363852944e-08, 9.82789572938636e-10] |  269 | (251, 261) | 1.81635e+11 | 1.52036e+11 | 1.66836e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0384244009558037e-06, -1.8021344447918735e-08, 9.82789572938636e-10] |  253 | (213, 213) | 1.38473e+11 | 7.63452e+11 | 4.50962e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.449899330099405e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.1579565889890206e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  264 | (242, 251) | 9.94487e+11 | 1.11118e+12 | 1.05283e+12 |

Generation: 34

| chromosome                                                                                                                                                                                                                                          |   id | parents    |       train |         val |     fitness |
|-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 4.1620122505341186e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  280 | (272, 267) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  271 | (253, 253) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  266 | (259, 264) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  275 | (271, 266) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.021870093738832e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.000014383984107e-15, 2.97014262067432e-05, -2.071657957949508e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  278 | (268, 273) | 7.68845e+10 | 1.30704e+11 | 1.03794e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.1696593934444705e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.071657957949508e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  279 | (273, 271) | 7.68845e+10 | 1.30704e+11 | 1.03794e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.220754831350826e-11, 3.599774567368448e-11, -1.3827768841967632e-15, 1.000014383984107e-15, 2.97014262067432e-05, -2.071657957949508e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  281 | (267, 273) | 6.2061e+10  | 1.46141e+11 | 1.04101e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.3827768841967632e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  276 | (267, 267) | 5.80371e+10 | 1.51377e+11 | 1.04707e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.251697130153182e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.9349686541820004e-08, 9.82789572938636e-10] |  277 | (272, 271) | 3.2875e+11  | 2.83652e+11 | 3.06201e+11 |
| [0.0, -8.03049589238238e-13, -2.5504109384330926e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.071657957949508e-06, -1.849691592333827e-08, 9.201760701637801e-10]   |  274 | (272, 273) | 2.38848e+12 | 3.11284e+12 | 2.75066e+12 |

Generation: 35

| chromosome                                                                                                                                                                                                                                          |   id | parents    |       train |         val |     fitness |
|-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  271 | (253, 253) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  282 | (278, 271) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  286 | (278, 266) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.021870093738832e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.000014383984107e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  285 | (278, 266) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 2.6701985726988717e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  283 | (266, 275) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.021870093738832e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.000014383984107e-15, 2.97014262067432e-05, -2.071657957949508e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  284 | (278, 279) | 7.68845e+10 | 1.30704e+11 | 1.03794e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 4.1620122505341186e-11, -1.5492619778967798e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  280 | (272, 267) | 8.83057e+10 | 1.23988e+11 | 1.06147e+11 |
| [0.0, -8.021870093738832e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.5236004046643804e-15, 1.000014383984107e-15, 2.97014262067432e-05, -2.071657957949508e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  287 | (278, 271) | 8.83082e+10 | 1.24356e+11 | 1.06332e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0116787223197844e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  289 | (266, 266) | 1.48299e+11 | 8.38844e+11 | 4.93571e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.211204747019775e-10] |  288 | (271, 271) | 2.28755e+12 | 2.95549e+12 | 2.62152e+12 |

Generation: 36

| chromosome                                                                                                                                                                                                                                          |   id | parents    |       train |         val |     fitness |
|-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  271 | (253, 253) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.215807941025061e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  297 | (282, 283) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  282 | (278, 271) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.021870093738832e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10] |  290 | (284, 286) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.049251611076592e-13, -2.542556985831133e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  291 | (282, 285) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.000014383984107e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  296 | (283, 284) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 2.6701985726988717e-11, -1.4714082451099048e-15, 1.000014383984107e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  292 | (284, 283) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.021870093738832e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 2.6701985726988717e-11, -1.4714082451099048e-15, 1.000014383984107e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  295 | (283, 285) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -7.965251606637365e-13, -2.4635491478350217e-13, 3.198703884825229e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.000014383984107e-15, 3.007417400100185e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]  |  293 | (283, 285) | 5.67229e+10 | 1.62221e+11 | 1.09472e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.2060531243962646e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0030742484314451e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.136673385821314e-10] |  294 | (286, 282) | 2.78917e+12 | 3.73879e+12 | 3.26398e+12 |

Generation: 37

| chromosome                                                                                                                                                                                                                                           |   id | parents    |       train |         val |     fitness |
|------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|------|------------|-------------|-------------|-------------|
| [0.0, -8.049251611076592e-13, -2.4635491478350217e-13, 3.265007004745553e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]   |  271 | (253, 253) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.215807941025061e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  297 | (282, 283) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
| [0.0, -8.03049589238238e-13, -2.4635491478350217e-13, 3.215807941025061e-11, 3.599774567368448e-11, -1.4714082451099048e-15, 1.0143424284795333e-15, 2.97014262067432e-05, -2.0702132743603708e-06, -1.849691592333827e-08, 9.82789572938636e-10]    |  301 | (297, 271) | 7.16214e+10 | 1.34222e+11 | 1.02922e+11 |
